Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
6,6/03/2019,2,1,DEL ? BOM ? COK,08:00,15:30,7h 30m,0,8,0.9930947012401353
3,12/05/2019,3,0,CCU ? HYD ? BLR,19:20,23:45,4h 25m,0,8,0.7204058624577226
1,27/05/2019,0,2,BLR ? DEL,13:20,16:10,2h 50m,4,8,0.0
6,6/06/2019,2,1,DEL ? BOM ? COK,07:00,21:00,14h,0,8,0.022829763246899663
4,9/06/2019,0,2,BLR ? DEL,11:10,14:05,2h 55m,4,5,-0.6118940248027057
4,15/06/2019,2,1,DEL ? NAG ? BOM ? COK,14:35,04:25 16 Jun,13h 50m,1,5,0.6933483652762119
4,1/05/2019,0,2,BLR ? DEL,15:15,18:10,2h 55m,4,5,0.6541713641488163
4,21/03/2019,2,1,DEL ? BOM ? COK,08:00,04:25 22 Mar,20h 25m,0,5,1.181228861330327
4,21/05/2019,2,1,DEL ? BOM ? COK,10:00,19:00,9h,0,8,-0.25465050732807215
6,1/06/2019,2,1,DEL ? BOM ? COK,18:15,01:30 02 Jun,7h 15m,0,8,1.0861048478015785
3,3/06/2019,0,2,BLR ? DEL,18:55,21:50,2h 55m,4,8,0.44179819616685456
4,15/05/2019,3,0,CCU ? DEL ? BLR,17:00,10:55 16 May,17h 55m,0,8,0.5669391206313416
2,9/05/2019,3,0,CCU ? BOM ? BLR,23:30,07:45 10 May,8h 15m,0,8,1.9420800450958287
1,27/05/2019,2,1,DEL ? BOM ? COK,10:00,19:15,9h 15m,0,8,0.358934611048478
1,6/04/2019,3,0,CCU ? HYD ? BLR,19:00,11:05 07 Apr,16h 5m,0,8,0.7591600901916573
3,27/06/2019,0,2,BLR ? DEL,01:30,04:15,2h 45m,4,8,-0.32102593010146563
3,1/04/2019,0,2,BLR ? DEL,10:10,13:00,2h 50m,4,8,0.4467305524239008
6,21/03/2019,2,1,DEL ? BOM ? COK,14:00,01:35 22 Mar,11h 35m,0,8,0.7051860202931229
1,27/06/2019,2,1,DEL ? BLR ? COK,17:40,23:00,5h 20m,0,8,2.4468714768883877
3,9/03/2019,4,3,BOM ? HYD,09:10,10:35,1h 25m,4,8,1.282271702367531
4,9/05/2019,2,1,DEL ? AMD ? BOM ? COK,13:25,04:25 10 May,15h,1,8,0.3483652762119504
1,18/03/2019,3,0,CCU ? BLR,20:45,23:20,2h 35m,4,8,0.0
0,21/06/2019,0,2,BLR ? DEL,23:55,02:45 22 Jun,2h 50m,4,8,-0.6361330326944757
3,21/04/2019,3,0,CCU ? BLR,04:40,07:15,2h 35m,4,8,-0.37739571589627957
0,27/05/2019,0,2,BLR ? DEL,04:55,07:45,2h 50m,4,8,1.2488726042841036
3,24/05/2019,3,0,CCU ? GAU ? BLR,15:10,20:30,5h 20m,0,8,0.44729425028184894
1,9/05/2019,2,1,DEL ? AMD ? BOM ? COK,05:00,19:15 10 May,38h 15m,1,8,-0.048478015783540024
3,21/03/2019,2,1,DEL ? HYD ? COK,07:35,12:00,4h 25m,0,8,-0.050169109357384445
6,21/03/2019,2,1,DEL ? BOM ? COK,10:20,01:35 22 Mar,15h 15m,0,8,0.28762683201803835
1,24/05/2019,2,1,DEL ? MAA ? COK,20:40,09:25 25 May,12h 45m,0,8,0.503945885005637
4,9/06/2019,2,1,DEL ? BOM ? COK,11:30,12:35 10 Jun,25h 5m,0,5,-0.7281567080045096
4,12/03/2019,0,5,BLR ? BOM ? DEL,22:55,11:25 13 Mar,12h 30m,0,8,-0.556510710259301
4,21/05/2019,3,0,CCU ? DEL ? BLR,09:35,19:10,9h 35m,0,8,-0.4923900789177001
8,6/06/2019,4,3,BOM ? HYD,13:15,14:45,1h 30m,4,7,-0.34667418263810595
3,6/06/2019,2,1,DEL ? HYD ? COK,06:50,16:10,9h 20m,0,8,0.4282694475760992
1,12/03/2019,4,3,BOM ? GOI ? PNQ ? HYD,05:05,16:55,11h 50m,1,8,-0.10625704622322435
6,24/06/2019,2,1,DEL ? BOM ? COK,12:50,19:15,6h 25m,0,5,-0.16107666290868095
4,15/03/2019,0,5,BLR ? BOM ? DEL,07:00,12:15,5h 15m,0,8,-0.31355693348365277
6,21/05/2019,2,1,DEL ? BOM ? COK,18:00,01:30 22 May,7h 30m,0,8,0.82652198421646
3,6/06/2019,4,3,BOM ? HYD,19:05,20:35,1h 30m,4,8,-0.32003945885005636
1,03/03/2019,0,5,BLR ? HBX ? BOM ? AMD ? DEL,12:00,23:55,11h 55m,2,8,0.5569334836527621
6,9/06/2019,2,1,DEL ? BOM ? COK,11:40,19:00,7h 20m,0,8,1.411358511837655
4,6/05/2019,3,0,CCU ? DEL ? BLR,20:25,19:10 07 May,22h 45m,0,8,0.2663472378804961
3,24/03/2019,0,5,BLR ? DEL,00:40,03:25,2h 45m,4,8,0.2663472378804961
6,21/05/2019,2,1,DEL ? BOM ? COK,07:30,19:00,11h 30m,0,8,-0.16107666290868095
1,21/03/2019,2,1,DEL ? HYD ? MAA ? COK,07:05,09:25 22 Mar,26h 20m,1,8,-0.6433201803833145
4,21/03/2019,2,1,DEL ? IDR ? BOM ? COK,10:20,04:25 23 Mar,42h 5m,1,8,-0.09540586245772266
4,1/04/2019,3,0,CCU ? BOM ? BLR,06:30,19:50,13h 20m,0,5,0.6131623449830891
3,15/04/2019,3,0,CCU ? HYD ? BLR,19:20,23:45,4h 25m,0,8,-0.8733089064261556
8,18/06/2019,3,0,CCU ? BLR,17:10,19:40,2h 30m,4,7,-0.24577226606538896
6,27/05/2019,2,1,DEL ? BOM ? COK,11:40,01:30 28 May,13h 50m,0,8,0.7051860202931229
3,24/04/2019,3,0,CCU ? HYD ? BLR,15:15,20:05,4h 50m,0,8,-0.5952649379932357
3,9/03/2019,2,1,DEL ? BOM ? COK,18:35,01:35 10 Mar,7h,0,8,0.12429537767756482
3,18/03/2019,2,1,DEL ? COK,21:05,00:20 19 Mar,3h 15m,4,8,-0.050169109357384445
1,21/05/2019,2,1,DEL ? HYD ? MAA ? COK,13:05,09:25 22 May,20h 20m,1,8,-0.6118940248027057
1,15/04/2019,0,2,BLR ? DEL,17:00,19:45,2h 45m,4,8,-0.44729425028184894
8,15/03/2019,1,4,MAA ? CCU,17:45,20:05,2h 20m,4,8,-0.5584836527621195
0,01/03/2019,0,5,BLR ? DEL,05:50,08:40,2h 50m,4,8,0.24098083427282976
1,24/05/2019,3,0,CCU ? BLR,14:15,16:45,2h 30m,4,8,0.18193348365276213
4,3/05/2019,0,2,BLR ? DEL,18:55,22:00,3h 5m,4,5,-0.6202085682074409
1,6/03/2019,4,3,BOM ? IDR ? DEL ? HYD,12:45,19:25 07 Mar,30h 40m,1,8,-0.29241826381059755
4,12/05/2019,3,0,CCU ? BOM ? BLR,06:30,19:50,13h 20m,0,8,-0.6762965050732808
3,1/04/2019,3,0,CCU ? BLR,20:20,22:55,2h 35m,4,8,0.3483652762119504
8,3/06/2019,3,0,CCU ? BLR,06:55,09:30,2h 35m,4,7,-0.556510710259301
6,15/05/2019,2,1,DEL ? BOM ? COK,11:25,19:15,7h 50m,0,8,1.5294532130777903
1,27/05/2019,2,1,DEL ? AMD ? BOM ? COK,16:40,19:15 28 May,26h 35m,1,8,-0.29241826381059755
4,9/05/2019,2,1,DEL ? AMD ? BOM ? COK,13:25,19:00 10 May,29h 35m,1,8,-0.6374013528748591
3,6/05/2019,3,0,CCU ? BBI ? BLR,07:10,12:40,5h 30m,0,8,0.9450394588500564
1,3/06/2019,2,1,DEL ? MAA ? COK,17:20,09:25 04 Jun,16h 5m,0,8,-0.5872322435174746
6,6/03/2019,2,1,DEL ? BOM ? COK,07:00,18:50,11h 50m,0,8,-0.44306651634723787
4,21/05/2019,3,0,CCU ? DEL ? BLR,09:35,22:05,12h 30m,0,8,-0.1358511837655017
1,9/05/2019,3,0,CCU ? BOM ? BLR,16:50,07:55 10 May,15h 5m,0,8,-0.16107666290868095
1,3/03/2019,2,1,DEL ? JDH ? BOM ? COK,12:55,19:15 04 Mar,30h 20m,1,8,0.358934611048478
0,12/05/2019,0,2,BLR ? DEL,04:55,07:45,2h 50m,4,8,-0.5394588500563697
1,9/05/2019,2,1,DEL ? CCU ? BOM ? COK,16:55,19:15 10 May,26h 20m,1,8,-0.25817361894024804
10,1/04/2019,3,0,CCU ? DEL ? BLR,20:20,23:25 02 Apr,27h 5m,0,8,0.15656708004509584
4,3/06/2019,2,1,DEL ? BOM ? COK,15:00,19:00 04 Jun,28h,0,8,1.0861048478015785
4,12/03/2019,0,5,BLR ? BOM ? DEL,18:55,16:10 13 Mar,21h 15m,0,5,0.7053269447576099
1,1/03/2019,2,1,DEL ? BOM ? COK,04:00,07:40 02 Mar,27h 40m,0,8,-0.500140924464487
4,1/05/2019,3,0,CCU ? DEL ? BLR,17:00,19:10 02 May,26h 10m,0,5,0.8144024802705749
3,9/06/2019,2,1,DEL ? BLR ? COK,15:10,20:00,4h 50m,0,8,-0.3208850056369786
3,1/03/2019,1,4,MAA ? CCU,11:35,14:00,2h 25m,4,8,0.5153607666290868
4,24/06/2019,4,3,BOM ? HYD,02:55,04:20,1h 25m,4,8,-0.5545377677564826
3,24/04/2019,3,0,CCU ? MAA ? BLR,19:35,00:10 25 Apr,4h 35m,0,8,-0.6979988726042841
8,1/05/2019,4,3,BOM ? HYD,05:45,07:15,1h 30m,4,8,-0.6241544532130778
3,12/06/2019,3,0,CCU ? MAA ? BLR,08:10,13:00,4h 50m,0,8,0.7285794813979707
10,9/06/2019,3,0,CCU ? DEL ? BLR,07:10,10:45 10 Jun,27h 35m,0,8,-0.16882750845546787
3,6/04/2019,2,1,DEL ? BOM ? COK,10:35,15:35,5h,0,8,-0.13458286358511837
1,24/03/2019,3,0,CCU ? GAU ? IMF ? DEL ? BLR,05:55,23:15,17h 20m,2,8,1.1741826381059752
6,24/06/2019,2,1,DEL ? BOM ? COK,09:15,19:15,10h,0,8,-0.5548196166854565
1,06/03/2019,0,5,BLR ? MAA ? DEL,11:50,19:50,8h,0,8,0.43122886133032695
3,27/03/2019,2,1,DEL ? COK,14:30,17:35,3h 5m,4,8,-0.7030721533258174
3,21/05/2019,3,0,CCU ? BLR,22:15,00:50 22 May,2h 35m,4,8,-0.5028184892897407
4,27/05/2019,2,1,DEL ? JDH ? BOM ? COK,11:40,19:00,7h 20m,1,5,-0.7030721533258174
1,27/03/2019,2,1,DEL ? AMD ? BOM ? COK,19:45,19:15 28 Mar,23h 30m,1,8,-0.19461668545659527
4,9/06/2019,2,1,DEL ? JAI ? BOM ? COK,09:40,12:35 10 Jun,26h 55m,1,8,0.2915727170236753
3,27/03/2019,2,1,DEL ? HYD ? COK,06:40,16:10,9h 30m,0,8,-0.46490980834272827
4,9/05/2019,2,1,DEL ? BOM ? COK,13:00,12:35 10 May,23h 35m,0,5,-0.09540586245772266
4,6/06/2019,3,0,CCU ? DEL ? BLR,09:35,14:25 07 Jun,28h 50m,0,5,-0.12570462232243518
4,21/05/2019,3,0,CCU ? BOM ? BLR,20:00,09:20 22 May,13h 20m,0,5,0.2663472378804961
10,6/06/2019,3,0,CCU ? DEL ? BLR,17:00,09:05 07 Jun,16h 5m,0,8,0.7673337091319054
3,18/05/2019,2,1,DEL ? HYD ? COK,08:35,22:30,13h 55m,0,8,0.6616403607666291
8,09/03/2019,0,5,BLR ? DEL,20:30,23:20,2h 50m,4,8,-0.9029030439684329
6,12/06/2019,2,1,DEL ? BOM ? COK,19:00,01:30 13 Jun,6h 30m,0,8,-0.23928974069898534
4,12/05/2019,3,0,CCU ? BOM ? BLR,21:10,10:05 13 May,12h 55m,0,5,1.0992108229988726
8,18/05/2019,3,0,CCU ? BLR,09:00,11:25,2h 25m,4,7,-0.1555806087936866
8,15/03/2019,0,5,BLR ? DEL,09:35,12:30,2h 55m,4,7,1.289740698985344
3,6/05/2019,0,2,BLR ? DEL,00:30,03:25,2h 55m,4,8,-0.06820744081172492
4,6/06/2019,3,0,CCU ? BOM ? BLR,16:30,23:35,7h 5m,0,8,-0.7917136414881624
0,6/04/2019,3,0,CCU ? BLR,19:55,22:25,2h 30m,4,8,0.3101747463359639
8,6/03/2019,3,0,CCU ? BLR,06:55,09:35,2h 40m,4,8,0.48153889515219844
8,18/05/2019,3,0,CCU ? KNU ? BLR,11:35,18:50,7h 15m,0,8,0.6616403607666291
6,18/05/2019,2,1,DEL ? BOM ? COK,09:00,21:00,12h,0,8,-0.5825817361894025
3,1/06/2019,0,2,BLR ? DEL,13:00,15:50,2h 50m,4,8,0.2003945885005637
3,9/05/2019,1,4,MAA ? CCU,11:35,14:00,2h 25m,4,8,-0.10667981961668546
8,27/04/2019,3,0,CCU ? BLR,17:10,19:40,2h 30m,4,8,0.46392333709131905
1,01/03/2019,0,5,BLR ? MAA ? DEL,11:50,08:55 02 Mar,21h 5m,0,0,-0.1843291995490417
4,3/06/2019,2,1,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,1,5,-0.6430383314543405
6,15/06/2019,2,1,DEL ? HYD ? COK,07:10,22:30,15h 20m,0,5,-0.6385287485907554
3,24/03/2019,0,5,BLR ? DEL,18:25,21:20,2h 55m,4,8,-0.2222378804960541
3,27/06/2019,0,2,BLR ? DEL,16:55,19:55,3h,4,8,-0.536499436302142
4,3/06/2019,2,1,DEL ? IDR ? BOM ? COK,21:25,12:35 04 Jun,15h 10m,1,8,0.5607384441939121
6,15/06/2019,2,1,DEL ? BOM ? COK,11:40,19:15,7h 35m,0,8,-0.47223788049605414
8,21/03/2019,3,0,CCU ? BLR,22:20,00:40 22 Mar,2h 20m,4,7,0.2952367531003382
3,27/06/2019,1,4,MAA ? CCU,13:15,15:35,2h 20m,4,8,-0.31722096956031565
4,15/06/2019,2,1,DEL ? NAG ? BOM ? COK,14:35,04:25 16 Jun,13h 50m,1,8,-0.2919954904171364
8,9/05/2019,4,3,BOM ? HYD,05:45,07:15,1h 30m,4,8,0.3301860202931229
1,24/03/2019,3,0,CCU ? BOM ? COK ? BLR,09:25,01:20 25 Mar,15h 55m,1,8,-0.40332581736189405
4,12/06/2019,2,1,DEL ? BOM ? COK,13:00,19:00,6h,0,5,-0.31397970687711385
8,24/03/2019,1,4,MAA ? CCU,09:30,12:05,2h 35m,4,8,1.544109357384442
1,9/06/2019,3,0,CCU ? DEL ? AMD ? BLR,07:00,05:25 10 Jun,22h 25m,1,8,0.6878523111612176
6,1/06/2019,2,1,DEL ? IXU ? BOM ? COK,17:50,01:30 02 Jun,7h 40m,1,8,0.7848083427282976
1,6/05/2019,3,0,CCU ? GAU ? DEL ? BLR,09:50,08:55 07 May,23h 5m,1,8,-0.5473506200676438
3,21/06/2019,1,4,MAA ? CCU,19:35,21:55,2h 20m,4,8,-0.6385287485907554
3,12/05/2019,3,0,CCU ? BLR,15:15,17:45,2h 30m,4,8,-0.11231679819616686
3,15/06/2019,0,2,BLR ? DEL,06:05,08:50,2h 45m,4,8,0.22491544532130778
4,9/06/2019,2,1,DEL ? BOM ? COK,15:00,12:35 10 Jun,21h 35m,0,5,0.9522266065388951
8,6/05/2019,1,4,MAA ? CCU,09:45,12:00,2h 15m,4,7,-0.4943630214205186
3,12/04/2019,3,0,CCU ? BLR,21:25,00:05 13 Apr,2h 40m,4,8,-0.12570462232243518
8,9/03/2019,2,1,DEL ? BLR ? COK,16:35,22:50,6h 15m,0,8,1.056228861330327
1,15/05/2019,3,0,CCU ? GAU ? DEL ? BLR,09:50,08:55 16 May,23h 5m,1,8,0.6616403607666291
4,24/03/2019,3,0,CCU ? BOM ? BLR,06:30,16:20,9h 50m,0,8,-0.0008455467869222097
4,12/04/2019,0,2,BLR ? DEL,08:20,11:20,3h,4,8,1.8600620067643743
3,18/05/2019,2,1,DEL ? HYD ? COK,05:05,16:10,11h 5m,0,8,-0.576381059751973
3,9/06/2019,2,1,DEL ? BOM ? COK,15:00,01:30 10 Jun,10h 30m,0,8,0.7354847801578354
1,18/06/2019,2,1,DEL ? COK,18:05,21:10,3h 5m,4,8,-0.06271138669673056
3,18/05/2019,2,1,DEL ? PNQ ? COK,23:30,04:35 19 May,5h 5m,0,8,0.8937429537767756
3,21/06/2019,1,4,MAA ? CCU,11:35,14:00,2h 25m,4,8,0.3826099210822999
4,9/06/2019,2,1,DEL ? BOM ? COK,13:00,19:00,6h,0,5,2.8114430665163472
1,24/05/2019,3,0,CCU ? BBI ? BLR,09:10,13:15,4h 5m,0,8,0.13275084554678693
4,27/03/2019,2,1,DEL ? MAA ? BOM ? COK,05:10,19:45 28 Mar,38h 35m,1,5,-0.18489289740698986
8,1/05/2019,1,4,MAA ? CCU,08:20,10:35,2h 15m,4,7,-0.0665163472378805
6,24/05/2019,2,1,DEL ? BOM ? COK,07:30,19:00,11h 30m,0,8,-0.37965050732807215
4,21/03/2019,2,1,DEL ? BOM ? COK,02:15,18:50,16h 35m,0,5,-0.49492671927846676
4,9/05/2019,2,1,DEL ? BOM ? COK,14:00,04:25 10 May,14h 25m,0,5,-0.8955749718151071
3,27/05/2019,0,2,BLR ? DEL,07:10,10:05,2h 55m,4,8,-0.46547350620067646
4,21/06/2019,0,2,BLR ? DEL,08:20,11:20,3h,4,5,0.14444757609921083
6,21/03/2019,2,1,DEL ? BOM ? COK,07:00,13:20,6h 20m,0,8,-0.46490980834272827
1,6/04/2019,2,1,DEL ? MAA ? COK,17:20,09:25 07 Apr,16h 5m,0,8,0.9544813979706878
4,9/05/2019,3,0,CCU ? BOM ? BLR,14:05,19:50,5h 45m,0,5,-0.038472378804960544
0,9/06/2019,0,2,BLR ? DEL,04:55,07:45,2h 50m,4,8,0.8768320180383314
6,6/03/2019,2,1,DEL ? HYD ? COK,07:10,16:10,9h,0,5,-0.5133878241262683
1,15/05/2019,2,1,DEL ? MAA ? COK,20:40,09:25 16 May,12h 45m,0,8,-0.5028184892897407
4,6/05/2019,0,2,BLR ? DEL,11:10,14:05,2h 55m,4,5,1.588500563697858
6,12/06/2019,2,1,DEL ? HYD ? COK,07:10,22:30,15h 20m,0,8,0.040022547914317926
4,9/06/2019,3,0,CCU ? GAU ? BLR,10:20,17:35,7h 15m,0,8,0.6541713641488163
6,21/05/2019,2,1,DEL ? IDR ? BOM ? COK,15:05,01:30 22 May,10h 25m,1,8,-0.27198421645997745
4,18/05/2019,3,0,CCU ? BOM ? BLR,05:45,18:15,12h 30m,0,5,0.5638387824126269
8,21/06/2019,3,0,CCU ? BLR,17:10,19:40,2h 30m,4,8,0.3053833145434047
3,9/06/2019,3,0,CCU ? BLR,15:15,17:45,2h 30m,4,8,0.3483652762119504
4,15/05/2019,3,0,CCU ? BOM ? BLR,16:30,12:00 16 May,19h 30m,0,5,0.011273957158962795
3,3/03/2019,3,0,CCU ? BLR,05:30,08:20,2h 50m,4,8,-0.1730552423900789
4,9/03/2019,2,1,DEL ? BOM ? COK,20:50,18:50 10 Mar,22h,0,8,-0.45744081172491546
1,18/03/2019,2,1,DEL ? COK,05:10,08:00,2h 50m,4,8,-0.2222378804960541
1,12/03/2019,4,3,BOM ? BHO ? DEL ? HYD,06:00,11:55 13 Mar,29h 55m,1,8,0.03015783540022548
1,09/03/2019,0,5,BLR ? COK ? DEL,22:00,11:05 13 Mar,13h 5m,0,8,-0.5542559188275085
4,21/03/2019,2,1,DEL ? JAI ? BOM ? COK,05:30,18:50 22 Mar,37h 20m,1,5,-0.3053833145434047
6,3/03/2019,2,1,DEL ? BOM ? COK,02:15,15:30,13h 15m,0,8,-0.5760992108229989
4,3/05/2019,0,2,BLR ? DEL,19:50,22:50,3h,4,8,0.8735907553551296
3,3/03/2019,2,1,DEL ? BOM ? COK,11:30,21:00,9h 30m,0,8,-0.6433201803833145
4,27/06/2019,2,1,DEL ? ATQ ? BOM ? COK,12:15,19:00 28 Jun,30h 45m,1,8,-0.637260428410372
4,12/06/2019,3,0,CCU ? BOM ? BLR,21:10,09:20 13 Jun,12h 10m,0,5,0.01507891770011274
6,9/06/2019,2,1,DEL ? BOM ? COK,04:55,19:00,14h 5m,0,8,-0.04213641488162345
3,21/05/2019,3,0,CCU ? MAA ? BLR,17:35,22:15,4h 40m,0,8,-0.6241544532130778
6,27/03/2019,2,1,DEL ? BOM ? COK,10:45,18:50,8h 5m,0,8,-0.5693348365276212
6,27/05/2019,2,1,DEL ? BOM ? COK,03:50,19:00,15h 10m,0,8,-0.5916009019165727
0,21/05/2019,2,1,DEL ? BLR ? COK,16:45,22:30,5h 45m,0,8,0.8768320180383314
3,1/06/2019,4,3,BOM ? HYD,12:00,13:30,1h 30m,4,8,0.44179819616685456
1,03/03/2019,0,5,BLR ? HYD ? DEL,08:15,21:25,13h 10m,0,8,-0.3211668545659527
8,21/05/2019,3,0,CCU ? BLR,17:10,19:40,2h 30m,4,7,-0.047773393461104846
6,6/06/2019,2,1,DEL ? BOM ? COK,10:20,19:15,8h 55m,0,8,-0.500140924464487
3,24/03/2019,0,5,BLR ? DEL,07:10,10:05,2h 55m,4,8,0.6933483652762119
4,24/04/2019,0,2,BLR ? DEL,11:10,14:05,2h 55m,4,5,0.16262683201803832
4,3/06/2019,2,1,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,1,8,-0.6421927846674182
1,12/06/2019,4,3,BOM ? HYD,21:05,22:25,1h 20m,4,8,-0.6729143179255919
4,18/05/2019,3,0,CCU ? DEL ? BLR,20:25,14:25 19 May,18h,0,8,0.7051860202931229
4,12/06/2019,3,0,CCU ? BOM ? BLR,18:55,23:35 13 Jun,28h 40m,0,5,-0.8955749718151071
3,15/05/2019,2,1,DEL ? HYD ? COK,08:35,16:10,7h 35m,0,8,0.49055806087936865
6,27/06/2019,2,1,DEL ? BOM ? COK,10:20,21:00,10h 40m,0,8,0.2663472378804961
1,03/03/2019,0,5,BLR ? VGA ? DEL,10:30,11:20 07 Mar,24h 50m,0,8,-0.6359921082299888
10,12/06/2019,0,2,BLR ? DEL,21:00,23:50,2h 50m,4,8,0.6161217587373168
4,9/05/2019,3,0,CCU ? BOM ? BLR,06:30,04:40 10 May,22h 10m,0,8,1.4251691093573844
10,12/05/2019,3,0,CCU ? DEL ? BLR,07:10,18:50,11h 40m,0,8,0.6841882750845547
1,9/03/2019,2,1,DEL ? BLR ? COK,17:45,23:00,5h 15m,0,8,-0.6729143179255919
4,6/06/2019,3,0,CCU ? BOM ? BLR,08:25,19:50,11h 25m,0,5,-0.5028184892897407
4,18/05/2019,2,1,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,1,8,-0.556510710259301
6,9/05/2019,2,1,DEL ? HYD ? COK,07:10,16:10,9h,0,8,0.2663472378804961
4,9/06/2019,3,0,CCU ? DEL ? BLR,17:00,23:35,6h 35m,0,8,-0.6805242390078917
3,18/05/2019,0,2,BLR ? DEL,07:10,10:05,2h 55m,4,8,-0.5916009019165727
3,12/04/2019,3,0,CCU ? BLR,15:15,17:45,2h 30m,4,8,-0.18151071025930102
4,9/03/2019,2,1,DEL ? DED ? BOM ? COK,15:55,04:25 10 Mar,12h 30m,1,8,0.9284103720405863
8,12/04/2019,0,2,BLR ? DEL,05:55,08:35,2h 40m,4,8,0.6999718151071026
8,12/06/2019,3,0,CCU ? BLR,06:55,09:30,2h 35m,4,8,-0.16107666290868095
3,3/06/2019,2,1,DEL ? LKO ? COK,21:50,03:35 04 Jun,5h 45m,0,8,-0.21899661781285232
4,6/06/2019,3,0,CCU ? BOM ? BLR,06:30,04:40 07 Jun,22h 10m,0,8,0.7051860202931229
4,12/05/2019,3,0,CCU ? DEL ? BLR,09:35,10:55 13 May,25h 20m,0,8,-0.2897406989853439
1,21/05/2019,1,4,MAA ? CCU,11:40,13:55,2h 15m,4,8,-0.4468714768883878
4,1/05/2019,3,0,CCU ? DEL ? BLR,20:25,19:10 02 May,22h 45m,0,8,0.3644306651634724
10,6/03/2019,4,3,BOM ? DEL ? HYD,08:45,16:45,8h,0,8,-0.6361330326944757
6,21/05/2019,2,1,DEL ? HYD ? COK,17:15,00:55 22 May,7h 40m,0,8,0.2663472378804961
3,24/05/2019,3,0,CCU ? BLR,20:20,22:55,2h 35m,4,8,0.08793686583990981
4,9/06/2019,3,0,CCU ? DEL ? BLR,20:25,09:45 10 Jun,13h 20m,0,5,-0.03861330326944758
3,6/03/2019,2,1,DEL ? COK,14:30,17:35,3h 5m,4,8,-0.6805242390078917
4,9/06/2019,3,0,CCU ? DEL ? BLR,17:00,18:00 10 Jun,25h,0,8,0.30397406989853437
4,24/06/2019,2,1,DEL ? BOM ? COK,15:00,12:35 25 Jun,21h 35m,0,5,-0.13162344983089064
4,24/06/2019,2,1,DEL ? JAI ? BOM ? COK,09:40,12:35 25 Jun,26h 55m,1,8,0.5638387824126269
4,9/05/2019,2,1,DEL ? BOM ? COK,13:00,19:00,6h,0,5,-0.500140924464487
4,18/05/2019,2,1,DEL ? BOM ? COK,10:00,19:00,9h,0,5,-0.36682638105975196
8,6/05/2019,0,2,BLR ? DEL,09:30,12:20,2h 50m,4,8,0.09441939120631342
6,27/06/2019,2,1,DEL ? BOM ? COK,06:00,21:00,15h,0,5,-0.5178974069898534
1,15/03/2019,0,5,BLR ? VGA ? DEL,10:30,22:55,12h 25m,0,8,0.3483652762119504
3,12/05/2019,0,2,BLR ? DEL,08:30,11:20,2h 50m,4,8,0.006764374295377677
8,15/06/2019,4,3,BOM ? HYD,13:15,14:45,1h 30m,4,7,-0.11400789177001128
6,21/03/2019,2,1,DEL ? HYD ? MAA ? COK,07:10,21:20,14h 10m,1,5,-0.12570462232243518
3,6/04/2019,3,0,CCU ? BLR,09:35,12:20,2h 45m,4,8,-0.6118940248027057
3,21/03/2019,2,1,DEL ? BOM ? COK,04:45,13:20,8h 35m,0,8,-0.26197857948139797
1,24/05/2019,2,1,DEL ? GOI ? BOM ? COK,22:00,19:15 25 May,21h 15m,1,8,-0.002395715896279594
1,15/03/2019,4,3,BOM ? HYD,21:05,22:25,1h 20m,4,8,1.1672773393461104
4,6/06/2019,2,1,DEL ? BOM ? COK,17:30,19:00 07 Jun,25h 30m,0,8,0.3483652762119504
10,9/06/2019,3,0,CCU ? DEL ? BLR,17:00,18:50 10 Jun,25h 50m,0,8,-0.6340191657271702
1,1/04/2019,3,0,CCU ? BOM ? BLR,16:50,18:30 02 Apr,25h 40m,0,8,-0.443630214205186
4,6/05/2019,3,0,CCU ? DEL ? BLR,17:00,23:35,6h 35m,0,8,0.3483652762119504
1,9/06/2019,2,1,DEL ? COK,14:10,17:10,3h,4,8,-0.5064825253664036
3,9/06/2019,0,2,BLR ? DEL,10:10,13:00,2h 50m,4,8,1.1156989853438557
4,21/03/2019,0,5,BLR ? BOM ? DEL,20:35,07:40 19 Mar,11h 5m,0,5,-0.3802142051860203
10,3/04/2019,0,2,BLR ? DEL,11:30,14:20,2h 50m,4,8,0.6316234498308907
8,1/04/2019,3,0,CCU ? BLR,09:00,11:25,2h 25m,4,7,0.007468996617812852
4,21/03/2019,2,1,DEL ? BDQ ? BOM ? COK,10:45,04:25 22 Mar,17h 40m,1,8,0.13472378804960541
4,24/04/2019,0,2,BLR ? DEL,19:50,22:50,3h,4,8,1.2239289740698986
3,27/05/2019,0,2,BLR ? DEL,16:55,19:55,3h,4,8,-0.16107666290868095
4,1/05/2019,3,0,CCU ? DEL ? BLR,09:35,19:10,9h 35m,0,8,0.9158680947012401
3,1/05/2019,3,0,CCU ? BBI ? BLR,07:10,12:40,5h 30m,0,8,0.8354002254791432
4,9/05/2019,3,0,CCU ? DEL ? BLR,17:00,10:55 10 May,17h 55m,0,5,0.022125140924464486
3,27/03/2019,2,1,DEL ? BOM ? COK,04:45,21:00,16h 15m,0,8,0.35301578354002255
1,27/03/2019,2,1,DEL ? COK,05:10,08:00,2h 50m,4,8,-0.42080045095828633
